Name,Overall,Potential,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
Miguel Rodrigues,71,74,2500000,6000,1,3.0,2.0,8,6,1,3.0,189,76,32.0,0.005752826820075382,0.014084507042253521,0.013092640349137076,0.005554453481452093,0.00991866693116445,0.006943066851815116,0.006347946835945249,0.00991866693116445,0.011704026978774052,0.011704026978774052,0.012894267010513787,0.011108906962904185,0.01428288038087681,0.012497520333267209,0.009323546915294585,0.014481253719500098,0.00991866693116445,0.015473120412616545,0.00614957349732196,0.015076373735369965,0.013092640349137076,0.005951200158698671,0.009720293592541162,46.0,0.013886133703630232,0.014084507042253521,0.01428288038087681,0.013291013687760365
S. Heaney,54,60,80000,1000,0,3.0,2.0,5,6,8,5.0,195,81,45.0,0.007887517146776405,0.018518518518518517,0.014746227709190672,0.008573388203017833,0.010973936899862825,0.014746227709190672,0.007887517146776405,0.013374485596707819,0.013374485596707819,0.013374485596707819,0.013031550068587106,0.013717421124828532,0.013717421124828532,0.013374485596707819,0.01577503429355281,0.018861454046639234,0.01440329218106996,0.025377229080932786,0.013031550068587106,0.018518518518518517,0.01783264746227709,0.01131687242798354,0.009602194787379972,40.0,0.014746227709190672,0.01748971193415638,0.018861454046639234,0.01783264746227709
João Schmidt,72,76,3900000,18000,0,3.0,3.0,8,3,9,15.0,183,82,67.0,0.01099537037037037,0.013503086419753086,0.01427469135802469,0.011574074074074075,0.013888888888888888,0.015046296296296295,0.014853395061728395,0.013888888888888888,0.014660493827160495,0.010609567901234566,0.010223765432098766,0.011381172839506173,0.013888888888888888,0.011574074074074075,0.0152391975308642,0.013695987654320988,0.013117283950617283,0.013695987654320988,0.014853395061728395,0.013503086419753086,0.01253858024691358,0.013310185185185185,0.01273148148148148,77.0,0.012924382716049383,0.013310185185185185,0.013117283950617283,0.013888888888888888
M. Forss,61,73,450000,4000,1,3.0,2.0,2,6,26,33.0,186,65,32.0,0.019080892233270627,0.015587207739854878,0.01209352324643913,0.012362268207471109,0.011018543402311206,0.00806234883095942,0.007524858908895459,0.008599838753023382,0.014780972856758936,0.01639344262295082,0.013974737973662993,0.015049717817790917,0.014780972856758936,0.018812147272238646,0.019080892233270627,0.017468422467078745,0.013437248051599033,0.01639344262295082,0.01209352324643913,0.014243482934694974,0.005912389142703574,0.017468422467078745,0.011287288363343187,52.0,0.013974737973662993,0.0061811341037355545,0.005643644181671593,0.005912389142703574
S. Rakowitz,64,64,450000,3000,1,3.0,3.0,2,6,22,10.0,177,66,54.0,0.013427734375,0.00927734375,0.013916015625,0.014892578125,0.017333984375,0.014404296875,0.015380859375,0.0126953125,0.01611328125,0.020751953125,0.019775390625,0.0205078125,0.014892578125,0.02001953125,0.017333984375,0.015869140625,0.013427734375,0.010498046875,0.015380859375,0.006591796875,0.004150390625,0.012939453125,0.012939453125,57.0,0.015869140625,0.009033203125,0.007568359375,0.007080078125
J. McGarry,54,64,110000,1000,0,3.0,3.0,2,6,14,24.0,155,72,48.0,0.01748971193415638,0.012002743484224965,0.016117969821673524,0.012002743484224965,0.02091906721536351,0.018518518518518517,0.01954732510288066,0.01577503429355281,0.018175582990397805,0.02606310013717421,0.02263374485596708,0.020233196159122085,0.0154320987654321,0.02400548696844993,0.018861454046639234,0.0205761316872428,0.01783264746227709,0.020233196159122085,0.013374485596707819,0.013374485596707819,0.01577503429355281,0.01577503429355281,0.019204389574759943,44.0,0.018175582990397805,0.01783264746227709,0.016460905349794237,0.016117969821673524
João Silva,67,67,800000,5000,1,2.0,2.0,8,6,26,19.0,189,79,34.0,0.014925373134328358,0.01514813989752729,0.008910670527957227,0.015593673423925149,0.013811539318333704,0.008465137001559367,0.006683002895967922,0.007351303185564714,0.015593673423925149,0.014257072844731565,0.014479839607930497,0.013143239028736911,0.014479839607930497,0.013143239028736911,0.015593673423925149,0.017153040766317667,0.01603920695032301,0.01514813989752729,0.014479839607930497,0.014925373134328358,0.002450434395188238,0.014702606371129428,0.010247271107150813,65.0,0.014925373134328358,0.003341501447983961,0.004455335263978614,0.0035642682111828913
A. Hadouir,66,66,280000,2000,1,4.0,3.0,7,6,0,7.0,177,68,70.0,0.013774104683195593,0.008723599632690543,0.014692378328741965,0.01584022038567493,0.01584022038567493,0.016758494031221302,0.01721763085399449,0.013544536271808998,0.016069788797061522,0.016299357208448117,0.01492194674012856,0.016069788797061522,0.013314967860422406,0.018135904499540865,0.01584022038567493,0.013544536271808998,0.007575757575757576,0.01147842056932966,0.015610651974288337,0.01423324150596878,0.00505050505050505,0.014692378328741965,0.01492194674012856,58.0,0.015610651974288337,0.008034894398530761,0.00711662075298439,0.004361799816345271
J. Geis,74,77,6000000,20000,1,3.0,2.0,3,6,2,16.0,155,81,86.0,0.00931336742147553,0.011869978086194303,0.014061358655953251,0.01168736303871439,0.010774287801314827,0.01643535427319211,0.014609203798392988,0.014426588750913075,0.012600438276113951,0.008035062089116144,0.007669831994156318,0.012235208181154127,0.012235208181154127,0.013330898466033601,0.01552227903579255,0.014426588750913075,0.011869978086194303,0.013878743608473337,0.013696128560993427,0.013696128560993427,0.014061358655953251,0.012600438276113951,0.013513513513513514,69.0,0.012600438276113951,0.012783053323593864,0.013330898466033601,0.012965668371073776
L. Lauberbach,61,69,375000,1000,1,5.0,3.0,2,3,13,18.0,195,83,58.0,0.014780972856758936,0.015587207739854878,0.016930932545014783,0.01263101316850309,0.016930932545014783,0.01209352324643913,0.01209352324643913,0.014512227895726955,0.01585595270088686,0.018005912389142707,0.02042461703843053,0.016930932545014783,0.014512227895726955,0.013705993012631014,0.016930932545014783,0.015049717817790917,0.018274657350174684,0.018005912389142707,0.01612469766191884,0.007256113947863478,0.0067186240257995165,0.015049717817790917,0.015049717817790917,52.0,0.011018543402311206,0.011018543402311206,0.011556033324375168,0.0067186240257995165
Héldon,76,76,7500000,23000,1,3.0,4.0,1,6,12,20.0,180,66,76.0,0.01229224376731302,0.010214681440443213,0.011599722991689751,0.011253462603878116,0.01350415512465374,0.012638504155124653,0.01229224376731302,0.010041551246537397,0.013157894736842105,0.014889196675900277,0.014542936288088644,0.014369806094182825,0.012811634349030472,0.013331024930747922,0.012984764542936287,0.010907202216066482,0.012811634349030472,0.00917590027700831,0.011599722991689751,0.00796398891966759,0.005367036011080332,0.012465373961218836,0.012811634349030472,71.0,0.012811634349030472,0.003981994459833795,0.00432825484764543,0.003635734072022161
M. Lorentzson,65,65,220000,2000,1,3.0,2.0,8,3,8,15.0,155,72,60.0,0.010177514792899408,0.013964497041420118,0.014911242603550296,0.009467455621301775,0.01301775147928994,0.01301775147928994,0.00923076923076923,0.012781065088757397,0.013964497041420118,0.012781065088757397,0.013727810650887575,0.015857988165680473,0.01609467455621302,0.016568047337278107,0.011124260355029586,0.017751479289940825,0.015384615384615385,0.014437869822485207,0.009704142011834319,0.015857988165680473,0.016331360946745564,0.012544378698224851,0.013254437869822486,58.0,0.014911242603550296,0.015621301775147927,0.015147928994082842,0.014674556213017753
J. David,60,79,375000,1000,1,3.0,2.0,6,6,2,34.0,192,89,42.0,0.008055555555555555,0.014722222222222222,0.018055555555555554,0.008888888888888889,0.015000000000000001,0.01138888888888889,0.010555555555555556,0.015277777777777777,0.0175,0.017222222222222226,0.017777777777777778,0.015555555555555555,0.015555555555555555,0.015277777777777777,0.01111111111111111,0.01611111111111111,0.015277777777777777,0.017222222222222226,0.008888888888888889,0.016944444444444443,0.014444444444444446,0.008055555555555555,0.011666666666666665,30.0,0.0125,0.016666666666666666,0.018055555555555554,0.016388888888888887
I. Sankhon,64,71,625000,3000,1,3.0,3.0,8,6,4,8.0,155,72,60.0,0.008056640625,0.011962890625,0.0166015625,0.013916015625,0.01611328125,0.015869140625,0.0166015625,0.01513671875,0.0166015625,0.017578125,0.018310546875,0.017822265625,0.01416015625,0.017822265625,0.017822265625,0.017578125,0.017333984375,0.016845703125,0.016357421875,0.017822265625,0.0146484375,0.010009765625,0.015625,60.0,0.01611328125,0.014404296875,0.015380859375,0.01513671875
L. Rizzo,74,75,6500000,27000,1,4.0,3.0,2,3,22,26.0,186,80,72.0,0.009861212563915266,0.011322132943754564,0.013878743608473337,0.010226442658875092,0.01424397370343316,0.01241782322863404,0.008948137326515705,0.01314828341855369,0.01424397370343316,0.013330898466033601,0.014061358655953251,0.01314828341855369,0.012783053323593864,0.010591672753834916,0.01314828341855369,0.010591672753834916,0.014061358655953251,0.013696128560993427,0.01241782322863404,0.01168736303871439,0.01168736303871439,0.01241782322863404,0.01314828341855369,63.0,0.012783053323593864,0.011322132943754564,0.01241782322863404,0.01241782322863404
Wallace,77,82,10000000,35000,1,2.0,2.0,8,3,18,13.0,192,85,34.0,0.0035419126328217233,0.012987012987012988,0.009613762860516108,0.0060718502276943835,0.007589812784617979,0.0055658627087198514,0.004891212683420475,0.008433125316242199,0.008770450328891887,0.011131725417439703,0.011637712936414234,0.007758475290942823,0.012481025468038455,0.006746500252993759,0.006746500252993759,0.011975037949063922,0.009107775341541575,0.013661663012312364,0.004385225164445943,0.013324337999662676,0.013661663012312364,0.004216562658121099,0.005228537696070164,45.0,0.011469050430089391,0.01315567549333783,0.013324337999662676,0.01315567549333783
R. Boukari,65,65,475000,2000,1,3.0,3.0,8,3,24,11.0,189,70,63.0,0.013964497041420118,0.014911242603550296,0.014674556213017753,0.014437869822485207,0.015621301775147927,0.014674556213017753,0.014674556213017753,0.012307692307692308,0.015384615384615385,0.01846153846153846,0.017988165680473372,0.015857988165680473,0.014437869822485207,0.01349112426035503,0.015621301775147927,0.01183431952662722,0.007100591715976332,0.016568047337278107,0.01349112426035503,0.013964497041420118,0.005443786982248521,0.015147928994082842,0.014437869822485207,65.0,0.013727810650887575,0.005207100591715977,0.006863905325443787,0.005443786982248521
Marc Vales,62,64,290000,1000,1,3.0,2.0,8,6,1,17.0,183,79,53.0,0.0072840790842872,0.018210197710718003,0.0127471383975026,0.010665972944849115,0.013007284079084287,0.009625390218522373,0.007544224765868886,0.015088449531737772,0.01404786680541103,0.014828303850156087,0.01847034339229969,0.01222684703433923,0.0145681581685744,0.013787721123829345,0.015088449531737772,0.01899063475546306,0.016649323621227886,0.019510926118626433,0.008324661810613943,0.017950052029136316,0.014308012486992715,0.009625390218522373,0.012486992715920915,34.0,0.013007284079084287,0.01404786680541103,0.0145681581685744,0.017429760665972942
Y. Requena,56,62,120000,1000,1,3.0,2.0,8,6,22,24.0,168,64,52.0,0.013711734693877552,0.011479591836734694,0.019770408163265307,0.012436224489795918,0.018176020408163265,0.015306122448979591,0.014987244897959185,0.018176020408163265,0.016581632653061226,0.02295918367346939,0.022002551020408163,0.021364795918367346,0.014987244897959185,0.029017857142857144,0.01690051020408163,0.01690051020408163,0.01690051020408163,0.009566326530612245,0.012755102040816327,0.012436224489795918,0.009247448979591838,0.01403061224489796,0.017538265306122448,50.0,0.017219387755102043,0.010522959183673469,0.011798469387755101,0.013392857142857142
Granero,78,78,9500000,30000,1,4.0,4.0,8,6,9,23.0,155,78,78.0,0.011998685075608152,0.009697567389875083,0.013313609467455622,0.00953320184089415,0.012656147271531887,0.013149243918474687,0.012491781722550954,0.013149243918474687,0.013149243918474687,0.009040105193951348,0.008218277449046681,0.011176857330703486,0.012656147271531887,0.01101249178172255,0.012656147271531887,0.008711374095989481,0.009040105193951348,0.011176857330703486,0.012656147271531887,0.01183431952662722,0.012163050624589085,0.011669953977646285,0.01282051282051282,73.0,0.011669953977646285,0.00953320184089415,0.012491781722550954,0.010190664036817882
F. Raičević,67,71,1000000,2000,1,3.0,2.0,1,6,13,31.0,189,75,25.0,0.014925373134328358,0.016930274003118733,0.013366005791935844,0.01514813989752729,0.01225217197594119,0.00957897081755402,0.005569169079973268,0.010915571396747606,0.01514813989752729,0.013588772555134774,0.014479839607930497,0.014034306081532636,0.013588772555134774,0.013811539318333704,0.015593673423925149,0.016930274003118733,0.013588772555134774,0.016484740476720876,0.014702606371129428,0.010915571396747606,0.005569169079973268,0.014479839607930497,0.011138338159946536,49.0,0.013366005791935844,0.004009801737580753,0.004678102027177546,0.005346402316774337
N. Höfler,72,72,2500000,17000,1,3.0,2.0,8,6,2,27.0,155,78,54.0,0.007908950617283951,0.011766975308641976,0.014660493827160495,0.00771604938271605,0.012345679012345678,0.010223765432098766,0.009645061728395061,0.013117283950617283,0.013310185185185185,0.011574074074074075,0.010416666666666666,0.013117283950617283,0.013310185185185185,0.012345679012345678,0.011959876543209878,0.016396604938271605,0.01427469135802469,0.013888888888888888,0.00945216049382716,0.013117283950617283,0.014467592592592594,0.009837962962962963,0.012345679012345678,50.0,0.014660493827160495,0.013310185185185185,0.013503086419753086,0.013117283950617283
J. Tilley,58,74,280000,4000,0,2.0,3.0,8,6,0,43.0,174,66,57.0,0.01694411414982164,0.009512485136741973,0.016349583828775268,0.014268727705112961,0.018430439952437573,0.019024970273483946,0.019619500594530322,0.0133769322235434,0.017835909631391204,0.020808561236623068,0.019619500594530322,0.022592152199762187,0.012782401902497027,0.024673008323424495,0.017835909631391204,0.010107015457788346,0.017538644470868014,0.011296076099881093,0.017538644470868014,0.01070154577883472,0.005648038049940547,0.015457788347205707,0.015457788347205707,51.0,0.01605231866825208,0.0035671819262782403,0.004458977407847801,0.0038644470868014267
B. Salamon,71,72,2200000,9000,1,3.0,2.0,8,3,1,27.0,198,89,38.0,0.006943066851815116,0.013886133703630232,0.013291013687760365,0.004760960126958936,0.01031541360841103,0.008926800238048007,0.011704026978774052,0.014084507042253521,0.013092640349137076,0.00813330688355485,0.010513786947034318,0.00991866693116445,0.013092640349137076,0.006347946835945249,0.014084507042253521,0.0162666137671097,0.01229914699464392,0.015076373735369965,0.010712160285657607,0.012894267010513787,0.013687760365006943,0.005951200158698671,0.011307280301527476,41.0,0.013092640349137076,0.014084507042253521,0.014481253719500098,0.013886133703630232
M. Egho,61,67,350000,2000,0,3.0,2.0,8,3,23,45.0,189,75,57.0,0.015587207739854878,0.014780972856758936,0.014780972856758936,0.015049717817790917,0.015587207739854878,0.016930932545014783,0.011287288363343187,0.011287288363343187,0.0166621875839828,0.02069336199946251,0.020155872077398548,0.02123085192152647,0.015587207739854878,0.01961838215533459,0.015587207739854878,0.012362268207471109,0.014243482934694974,0.018274657350174684,0.011824778285407149,0.011824778285407149,0.007793603869927439,0.01585595270088686,0.011824778285407149,58.0,0.01263101316850309,0.0064498790647675355,0.00806234883095942,0.009406073636119323
A. Özbiliz,73,73,4000000,40000,0,3.0,4.0,8,6,24,7.0,180,72,76.0,0.013510977669356352,0.007693751172827923,0.013886282604616251,0.013135672734096453,0.014261587539876148,0.014449240007506099,0.015012197410395946,0.013135672734096453,0.014261587539876148,0.014824544942766,0.014449240007506099,0.015387502345655847,0.011634452993056857,0.014824544942766,0.014824544942766,0.012197410395946707,0.011071495590167011,0.010696190654907112,0.014636892475136049,0.0065678363670482265,0.008069056108087821,0.012197410395946707,0.012572715331206605,74.0,0.011634452993056857,0.00562957402889848,0.005254269093638581,0.0043160067554888345
