Name,Overall,Potential,Value,Wage,Preferred Foot,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
F. Becker,56,73,180000,1000,1,3.0,2.0,8,3,4,37.0,155,68,40.0,42.0,44.0,68.0,43.0,59.0,45.0,39.0,61.0,56.0,68.0,68.0,63.0,52.0,73.0,51.0,53.0,52.0,45.0,41.0,43.0,26.0,44.0,57.0,49.0,54.0,39.0,46.0,53.0
J. Brown,56,68,160000,1000,0,2.0,3.0,8,3,22,33.0,155,62,47.0,51.0,48.0,51.0,47.0,61.0,47.0,44.0,45.0,55.0,72.0,71.0,52.0,54.0,65.0,55.0,60.0,54.0,44.0,52.0,38.0,24.0,42.0,56.0,47.0,53.0,35.0,30.0,42.0
R. Deprem,56,65,140000,1000,0,3.0,2.0,8,6,14,45.0,155,70,44.0,58.0,44.0,48.0,50.0,58.0,53.0,49.0,36.0,57.0,74.0,68.0,77.0,45.0,75.0,51.0,66.0,54.0,48.0,48.0,34.0,23.0,57.0,42.0,52.0,47.0,20.0,27.0,27.0
I. Samba,56,69,150000,1000,0,3.0,2.0,8,6,17,32.0,183,74,52.0,27.0,44.0,53.0,23.0,56.0,39.0,28.0,32.0,48.0,68.0,66.0,69.0,55.0,63.0,25.0,63.0,68.0,59.0,22.0,52.0,50.0,45.0,32.0,38.0,50.0,45.0,53.0,57.0
S. Tağa,56,58,110000,2000,1,3.0,2.0,8,6,4,24.0,155,68,51.0,38.0,54.0,73.0,33.0,56.0,45.0,39.0,64.0,59.0,63.0,64.0,59.0,53.0,75.0,60.0,56.0,32.0,40.0,33.0,65.0,52.0,32.0,53.0,48.0,40.0,38.0,56.0,62.0
J. Castillo,56,73,190000,1000,1,3.0,2.0,2,6,14,33.0,168,56,57.0,48.0,47.0,54.0,39.0,64.0,53.0,42.0,50.0,61.0,66.0,64.0,68.0,38.0,78.0,52.0,52.0,52.0,34.0,49.0,36.0,19.0,58.0,41.0,60.0,42.0,36.0,25.0,24.0
O. Şahin,56,64,130000,2000,1,3.0,2.0,7,6,12,41.0,180,75,56.0,44.0,46.0,52.0,45.0,64.0,49.0,39.0,51.0,64.0,62.0,61.0,52.0,40.0,72.0,60.0,42.0,44.0,54.0,47.0,38.0,19.0,40.0,59.0,66.0,48.0,31.0,41.0,47.0
A. Cháves,56,58,110000,2000,0,2.0,2.0,8,3,4,25.0,180,71,55.0,44.0,54.0,62.0,46.0,62.0,44.0,45.0,58.0,59.0,61.0,58.0,58.0,62.0,64.0,57.0,60.0,53.0,50.0,41.0,56.0,56.0,29.0,52.0,52.0,54.0,51.0,53.0,59.0
F. Myhre,56,69,150000,1000,0,3.0,2.0,6,3,2,23.0,155,75,38.0,35.0,49.0,61.0,31.0,55.0,42.0,33.0,45.0,60.0,55.0,50.0,62.0,55.0,76.0,51.0,52.0,40.0,62.0,31.0,60.0,55.0,40.0,50.0,45.0,51.0,53.0,56.0,52.0
I. Sauter,56,80,180000,1000,1,4.0,2.0,8,9,1,34.0,183,79,26.0,35.0,54.0,48.0,26.0,44.0,36.0,28.0,52.0,48.0,69.0,68.0,50.0,42.0,58.0,47.0,65.0,64.0,74.0,40.0,61.0,50.0,28.0,34.0,39.0,55.0,50.0,57.0,54.0
M. Castaño,56,74,190000,1000,0,3.0,2.0,7,6,0,18.0,180,64,51.0,38.0,41.0,62.0,43.0,55.0,47.0,46.0,57.0,57.0,73.0,68.0,74.0,46.0,78.0,48.0,70.0,48.0,37.0,36.0,42.0,27.0,47.0,54.0,50.0,50.0,52.0,36.0,39.0
J. Ceesay,56,66,150000,1000,0,3.0,2.0,8,6,22,16.0,155,69,45.0,47.0,44.0,50.0,33.0,58.0,36.0,36.0,40.0,56.0,78.0,76.0,74.0,48.0,66.0,52.0,57.0,60.0,53.0,47.0,48.0,36.0,48.0,52.0,46.0,41.0,44.0,44.0,44.0
J. Fischer,56,72,180000,1000,0,4.0,2.0,2,6,4,30.0,155,68,46.0,50.0,50.0,63.0,42.0,55.0,55.0,47.0,59.0,58.0,64.0,70.0,57.0,57.0,62.0,60.0,59.0,45.0,38.0,59.0,42.0,34.0,45.0,58.0,44.0,59.0,41.0,42.0,47.0
D. Pawłowski,56,66,120000,1000,0,2.0,2.0,2,3,17,16.0,189,71,54.0,53.0,41.0,53.0,46.0,55.0,52.0,38.0,48.0,53.0,67.0,69.0,63.0,52.0,64.0,55.0,71.0,56.0,51.0,37.0,34.0,55.0,51.0,49.0,51.0,50.0,51.0,56.0,52.0
J. Ball,56,64,130000,2000,0,3.0,2.0,2,6,4,7.0,189,80,35.0,55.0,40.0,60.0,61.0,54.0,60.0,63.0,54.0,50.0,65.0,69.0,61.0,50.0,55.0,62.0,67.0,63.0,79.0,63.0,77.0,48.0,54.0,56.0,39.0,55.0,38.0,46.0,47.0
M. Shinada,56,71,180000,1000,0,3.0,2.0,8,3,4,44.0,155,66,41.0,31.0,44.0,64.0,32.0,57.0,46.0,43.0,61.0,58.0,66.0,64.0,60.0,49.0,66.0,51.0,57.0,54.0,42.0,38.0,54.0,41.0,56.0,51.0,39.0,40.0,51.0,45.0,41.0
Li Siqi,56,64,130000,2000,0,3.0,2.0,8,6,4,31.0,183,77,38.0,27.0,43.0,65.0,31.0,56.0,36.0,38.0,54.0,57.0,69.0,66.0,54.0,63.0,59.0,51.0,61.0,72.0,75.0,38.0,52.0,44.0,63.0,46.0,36.0,62.0,49.0,41.0,44.0
G. Pender,56,62,130000,1000,0,3.0,2.0,8,9,13,9.0,155,71,38.0,54.0,54.0,52.0,46.0,50.0,46.0,37.0,44.0,53.0,53.0,54.0,44.0,54.0,58.0,55.0,56.0,42.0,70.0,48.0,36.0,17.0,58.0,48.0,53.0,51.0,16.0,18.0,18.0
E. Crona,56,74,190000,1000,0,2.0,2.0,8,3,26,37.0,186,76,29.0,63.0,52.0,44.0,40.0,47.0,34.0,31.0,32.0,54.0,58.0,65.0,57.0,50.0,64.0,52.0,71.0,58.0,71.0,55.0,34.0,16.0,50.0,46.0,60.0,48.0,17.0,12.0,16.0
M. Idzik,56,65,140000,1000,0,2.0,2.0,8,3,26,27.0,189,75,29.0,60.0,52.0,40.0,35.0,55.0,42.0,29.0,31.0,54.0,69.0,65.0,64.0,51.0,55.0,54.0,62.0,60.0,63.0,54.0,39.0,25.0,56.0,46.0,50.0,49.0,38.0,17.0,11.0
L. Gelzleichter,56,74,190000,2000,0,3.0,2.0,8,3,26,37.0,183,67,33.0,58.0,50.0,55.0,42.0,62.0,33.0,27.0,27.0,58.0,67.0,42.0,70.0,55.0,65.0,56.0,64.0,33.0,39.0,49.0,22.0,15.0,56.0,50.0,40.0,45.0,21.0,19.0,12.0
S. Kulenović,56,75,190000,1000,0,3.0,2.0,8,6,26,99.0,189,76,32.0,58.0,54.0,47.0,38.0,57.0,42.0,28.0,29.0,56.0,83.0,80.0,76.0,50.0,53.0,48.0,64.0,51.0,50.0,44.0,27.0,17.0,52.0,45.0,62.0,47.0,24.0,12.0,16.0
J. Hallam,56,71,200000,1000,0,3.0,2.0,8,3,26,40.0,177,63,31.0,62.0,51.0,45.0,40.0,51.0,52.0,58.0,29.0,52.0,69.0,68.0,57.0,51.0,81.0,57.0,63.0,64.0,38.0,49.0,28.0,12.0,57.0,42.0,67.0,58.0,19.0,12.0,20.0
J. Olufsen,56,64,130000,1000,1,3.0,2.0,7,3,14,13.0,183,75,57.0,55.0,46.0,45.0,52.0,58.0,56.0,37.0,40.0,57.0,71.0,74.0,69.0,37.0,75.0,56.0,47.0,65.0,41.0,44.0,42.0,23.0,54.0,54.0,56.0,56.0,28.0,28.0,22.0
N. Al Harthi,56,70,190000,2000,1,3.0,2.0,8,3,22,29.0,174,58,51.0,49.0,30.0,53.0,47.0,56.0,45.0,42.0,49.0,54.0,72.0,73.0,74.0,49.0,80.0,52.0,50.0,52.0,43.0,46.0,33.0,18.0,54.0,51.0,48.0,46.0,17.0,21.0,23.0
J. Thompson,56,70,180000,1000,0,2.0,2.0,8,6,1,27.0,183,76,39.0,29.0,59.0,44.0,26.0,46.0,39.0,27.0,41.0,41.0,78.0,77.0,65.0,52.0,65.0,37.0,72.0,57.0,66.0,25.0,52.0,49.0,37.0,33.0,38.0,49.0,55.0,55.0,54.0
Long Wei,56,63,110000,2000,0,3.0,2.0,6,6,1,22.0,183,70,41.0,26.0,56.0,55.0,25.0,49.0,32.0,30.0,49.0,52.0,48.0,63.0,70.0,50.0,64.0,45.0,62.0,78.0,61.0,26.0,60.0,52.0,39.0,48.0,39.0,35.0,53.0,54.0,53.0
J. Valdeblánquez,56,69,170000,1000,0,3.0,2.0,8,6,22,34.0,183,72,55.0,39.0,34.0,43.0,44.0,62.0,35.0,42.0,44.0,57.0,77.0,78.0,65.0,45.0,62.0,58.0,46.0,61.0,56.0,34.0,32.0,52.0,53.0,50.0,48.0,39.0,36.0,41.0,43.0
C. Núñez,56,67,140000,1000,0,2.0,2.0,3,9,2,14.0,168,69,49.0,38.0,54.0,61.0,41.0,57.0,46.0,48.0,61.0,55.0,57.0,57.0,52.0,57.0,76.0,58.0,56.0,37.0,45.0,34.0,59.0,54.0,37.0,41.0,46.0,46.0,55.0,51.0,64.0
S. Mallon,56,73,190000,1000,1,2.0,2.0,8,3,12,37.0,155,64,55.0,51.0,48.0,56.0,39.0,52.0,44.0,37.0,52.0,47.0,73.0,66.0,65.0,56.0,74.0,53.0,58.0,67.0,40.0,37.0,55.0,44.0,50.0,50.0,46.0,46.0,43.0,45.0,50.0
K. Suzuki,56,62,130000,1000,0,3.0,2.0,7,6,26,27.0,186,78,34.0,57.0,68.0,38.0,45.0,45.0,24.0,28.0,36.0,51.0,53.0,60.0,46.0,55.0,48.0,50.0,64.0,62.0,78.0,51.0,66.0,23.0,53.0,44.0,59.0,45.0,19.0,24.0,19.0
M. Sopoćko,56,69,170000,1000,0,2.0,2.0,8,6,0,80.0,180,65,48.0,47.0,40.0,68.0,45.0,49.0,51.0,47.0,60.0,56.0,57.0,70.0,61.0,48.0,71.0,49.0,52.0,68.0,48.0,38.0,45.0,41.0,44.0,62.0,51.0,62.0,41.0,48.0,53.0
O. Al Suhaymi,56,58,90000,3000,1,2.0,2.0,8,3,2,16.0,180,63,43.0,40.0,48.0,58.0,30.0,57.0,32.0,34.0,54.0,58.0,59.0,56.0,53.0,54.0,54.0,39.0,52.0,59.0,60.0,33.0,51.0,53.0,45.0,53.0,36.0,52.0,52.0,53.0,52.0
D. Pierias,56,70,170000,1000,0,2.0,2.0,2,3,17,36.0,171,63,53.0,28.0,36.0,50.0,21.0,51.0,32.0,34.0,38.0,39.0,86.0,88.0,67.0,53.0,88.0,22.0,58.0,59.0,45.0,23.0,50.0,45.0,52.0,37.0,33.0,50.0,53.0,50.0,55.0
R. Tsonev,56,62,120000,1000,0,3.0,2.0,8,6,4,21.0,174,66,44.0,31.0,53.0,61.0,39.0,50.0,34.0,36.0,58.0,56.0,68.0,60.0,70.0,64.0,84.0,60.0,47.0,61.0,44.0,40.0,62.0,41.0,58.0,57.0,48.0,59.0,52.0,45.0,52.0
C. Ellis,56,66,150000,1000,0,3.0,2.0,1,3,26,10.0,177,70,39.0,59.0,48.0,48.0,43.0,54.0,38.0,38.0,36.0,48.0,76.0,80.0,67.0,66.0,61.0,48.0,68.0,69.0,59.0,47.0,50.0,30.0,47.0,48.0,54.0,47.0,52.0,31.0,26.0
H. Finndell,56,73,180000,1000,0,3.0,2.0,8,3,4,17.0,155,74,48.0,49.0,42.0,60.0,43.0,62.0,50.0,47.0,59.0,60.0,65.0,65.0,67.0,43.0,71.0,45.0,68.0,69.0,53.0,40.0,47.0,23.0,44.0,58.0,50.0,52.0,58.0,50.0,51.0
C. Cooper,56,59,110000,2000,0,2.0,2.0,7,6,4,15.0,180,73,44.0,41.0,40.0,59.0,38.0,55.0,47.0,43.0,57.0,59.0,67.0,68.0,78.0,48.0,71.0,57.0,81.0,69.0,64.0,55.0,60.0,45.0,46.0,55.0,45.0,50.0,46.0,46.0,42.0
E. Maulana Vikri,56,74,180000,1000,1,3.0,3.0,8,3,0,10.0,168,64,40.0,41.0,40.0,69.0,42.0,52.0,50.0,44.0,65.0,58.0,53.0,61.0,49.0,44.0,64.0,47.0,55.0,44.0,43.0,34.0,38.0,21.0,45.0,61.0,47.0,58.0,19.0,47.0,52.0
D. Ingham,56,67,130000,1000,0,3.0,2.0,8,3,17,2.0,186,73,57.0,41.0,44.0,55.0,38.0,59.0,50.0,28.0,48.0,58.0,71.0,69.0,65.0,54.0,80.0,42.0,65.0,64.0,65.0,34.0,48.0,52.0,57.0,46.0,34.0,55.0,41.0,51.0,49.0
A. Koiki,56,63,100000,3000,1,2.0,2.0,8,6,7,50.0,155,70,49.0,29.0,51.0,46.0,28.0,51.0,42.0,34.0,35.0,53.0,64.0,66.0,52.0,51.0,67.0,38.0,52.0,63.0,53.0,26.0,57.0,55.0,48.0,36.0,41.0,42.0,53.0,57.0,54.0
S. Farsak,56,65,120000,2000,0,2.0,2.0,8,3,2,91.0,155,63,46.0,40.0,55.0,68.0,44.0,53.0,41.0,44.0,54.0,54.0,69.0,68.0,55.0,59.0,72.0,62.0,59.0,55.0,39.0,48.0,66.0,46.0,56.0,45.0,54.0,42.0,41.0,59.0,61.0
I. Cameron,56,74,180000,1000,0,3.0,2.0,8,3,3,31.0,192,78,50.0,58.0,60.0,58.0,34.0,55.0,41.0,40.0,51.0,55.0,67.0,58.0,69.0,50.0,54.0,60.0,65.0,43.0,71.0,45.0,65.0,40.0,52.0,59.0,50.0,50.0,40.0,45.0,42.0
P. Bird,56,71,180000,1000,0,3.0,2.0,0,3,1,3.0,189,70,49.0,39.0,60.0,52.0,28.0,48.0,26.0,23.0,30.0,49.0,68.0,61.0,65.0,52.0,60.0,50.0,82.0,64.0,67.0,21.0,54.0,59.0,40.0,53.0,37.0,52.0,54.0,49.0,45.0
Y. Avcılar,56,70,180000,1000,0,2.0,2.0,5,3,1,97.0,155,61,28.0,22.0,54.0,38.0,26.0,27.0,33.0,34.0,34.0,36.0,63.0,55.0,46.0,49.0,76.0,44.0,70.0,55.0,36.0,20.0,53.0,54.0,27.0,31.0,43.0,40.0,57.0,70.0,65.0
Peng Rui,56,61,100000,2000,1,2.0,2.0,6,6,7,16.0,180,65,52.0,53.0,46.0,52.0,34.0,52.0,35.0,32.0,53.0,53.0,64.0,75.0,84.0,50.0,86.0,42.0,79.0,62.0,63.0,43.0,54.0,50.0,56.0,60.0,40.0,59.0,50.0,55.0,54.0
Yang Ke,56,56,90000,2000,0,3.0,2.0,8,6,22,29.0,183,78,43.0,56.0,44.0,38.0,44.0,62.0,38.0,31.0,39.0,62.0,69.0,68.0,60.0,59.0,59.0,71.0,47.0,45.0,62.0,48.0,26.0,16.0,64.0,46.0,49.0,50.0,34.0,26.0,27.0
S. Nakagawa,56,72,180000,1000,0,2.0,2.0,6,3,1,29.0,183,71,22.0,23.0,50.0,57.0,24.0,35.0,44.0,34.0,61.0,41.0,53.0,58.0,49.0,46.0,59.0,30.0,66.0,56.0,68.0,21.0,44.0,56.0,25.0,48.0,30.0,39.0,57.0,58.0,50.0
R. Oates,56,61,120000,1000,0,3.0,2.0,2,6,22,18.0,183,74,49.0,57.0,63.0,47.0,45.0,55.0,30.0,31.0,42.0,57.0,67.0,70.0,59.0,56.0,60.0,55.0,61.0,51.0,61.0,56.0,55.0,49.0,54.0,51.0,57.0,50.0,27.0,30.0,29.0
P. Lewis,56,60,120000,2000,0,3.0,2.0,8,3,4,22.0,186,72,46.0,49.0,46.0,58.0,36.0,51.0,46.0,37.0,56.0,55.0,67.0,71.0,69.0,57.0,67.0,45.0,70.0,70.0,70.0,41.0,52.0,51.0,55.0,52.0,43.0,54.0,50.0,46.0,42.0
R. Giles,56,76,170000,3000,1,3.0,3.0,2,3,15,23.0,155,72,60.0,42.0,34.0,54.0,41.0,62.0,59.0,55.0,52.0,61.0,87.0,83.0,77.0,47.0,75.0,57.0,42.0,58.0,45.0,48.0,55.0,42.0,44.0,51.0,49.0,56.0,46.0,49.0,48.0
S. Sohm,56,76,160000,1000,0,3.0,2.0,8,3,2,35.0,189,85,55.0,35.0,47.0,58.0,32.0,60.0,40.0,40.0,57.0,58.0,70.0,73.0,67.0,55.0,65.0,57.0,60.0,68.0,69.0,29.0,61.0,45.0,40.0,46.0,44.0,60.0,50.0,51.0,58.0
M. Wohlgemuth,56,65,140000,2000,0,2.0,2.0,8,3,4,35.0,155,70,51.0,49.0,54.0,60.0,39.0,50.0,45.0,42.0,56.0,55.0,56.0,57.0,56.0,54.0,62.0,46.0,68.0,65.0,62.0,43.0,56.0,50.0,51.0,56.0,56.0,49.0,40.0,45.0,52.0
M. Żyro,56,70,180000,1000,0,3.0,2.0,8,3,1,3.0,189,78,28.0,36.0,55.0,37.0,31.0,22.0,28.0,31.0,34.0,33.0,62.0,64.0,46.0,52.0,51.0,33.0,65.0,68.0,71.0,34.0,51.0,55.0,24.0,29.0,37.0,39.0,50.0,58.0,55.0
A. Al Arishi,56,65,120000,3000,0,3.0,2.0,8,6,1,2.0,180,70,25.0,24.0,54.0,31.0,21.0,20.0,24.0,25.0,21.0,34.0,55.0,63.0,39.0,53.0,71.0,31.0,71.0,56.0,64.0,19.0,43.0,56.0,28.0,34.0,31.0,38.0,59.0,60.0,58.0
S. Want,56,70,180000,1000,0,3.0,2.0,8,6,1,21.0,155,70,30.0,24.0,52.0,35.0,23.0,28.0,23.0,22.0,27.0,36.0,55.0,49.0,48.0,52.0,61.0,36.0,70.0,63.0,59.0,24.0,55.0,56.0,24.0,27.0,33.0,47.0,56.0,60.0,57.0
L. Grabovac,56,69,170000,2000,0,3.0,3.0,2,3,14,19.0,155,66,55.0,52.0,30.0,43.0,41.0,66.0,43.0,38.0,37.0,58.0,69.0,71.0,75.0,43.0,69.0,57.0,66.0,64.0,53.0,42.0,27.0,16.0,43.0,52.0,56.0,44.0,25.0,30.0,28.0
Liu Heng,56,65,120000,2000,0,2.0,2.0,6,6,1,24.0,155,74,27.0,20.0,43.0,47.0,26.0,26.0,24.0,26.0,21.0,47.0,64.0,62.0,57.0,43.0,67.0,36.0,69.0,67.0,67.0,21.0,65.0,46.0,27.0,32.0,39.0,44.0,55.0,62.0,58.0
S. Bojang,56,67,140000,1000,0,3.0,2.0,8,6,17,2.0,155,72,46.0,26.0,43.0,45.0,27.0,47.0,28.0,30.0,39.0,48.0,83.0,83.0,66.0,47.0,67.0,31.0,57.0,68.0,63.0,27.0,52.0,48.0,46.0,39.0,40.0,38.0,53.0,57.0,53.0
L. Conlan,56,61,100000,1000,1,3.0,2.0,8,3,7,3.0,155,72,55.0,28.0,52.0,47.0,27.0,53.0,30.0,28.0,32.0,54.0,59.0,65.0,61.0,58.0,72.0,40.0,72.0,62.0,68.0,23.0,60.0,46.0,40.0,29.0,33.0,50.0,51.0,57.0,57.0
Liu Hao,56,65,120000,2000,0,2.0,2.0,5,3,22,27.0,180,70,45.0,33.0,41.0,61.0,36.0,53.0,41.0,34.0,53.0,48.0,72.0,70.0,71.0,51.0,72.0,39.0,78.0,59.0,51.0,24.0,63.0,56.0,45.0,44.0,42.0,36.0,55.0,57.0,48.0
J. Medina,56,67,150000,1000,0,3.0,2.0,8,6,4,15.0,183,69,47.0,35.0,59.0,63.0,41.0,58.0,47.0,43.0,65.0,51.0,63.0,59.0,53.0,52.0,65.0,52.0,62.0,57.0,51.0,38.0,57.0,45.0,32.0,59.0,46.0,47.0,49.0,53.0,64.0
S. Giménez,56,79,200000,2000,0,3.0,2.0,1,3,26,40.0,183,69,36.0,65.0,65.0,45.0,45.0,45.0,40.0,36.0,39.0,53.0,55.0,52.0,52.0,51.0,66.0,52.0,63.0,55.0,47.0,52.0,29.0,14.0,55.0,48.0,74.0,48.0,14.0,14.0,13.0
T. Francois,56,74,180000,3000,1,4.0,2.0,8,3,0,38.0,168,56,40.0,41.0,35.0,61.0,42.0,57.0,51.0,42.0,54.0,58.0,65.0,60.0,77.0,52.0,82.0,48.0,48.0,34.0,31.0,35.0,37.0,41.0,50.0,52.0,50.0,61.0,61.0,34.0,39.0
D. Kaneko,56,65,130000,1000,0,2.0,2.0,8,3,19,34.0,180,66,51.0,49.0,37.0,55.0,41.0,56.0,39.0,37.0,54.0,62.0,67.0,62.0,65.0,56.0,68.0,56.0,69.0,66.0,53.0,56.0,36.0,42.0,54.0,51.0,51.0,44.0,41.0,45.0,23.0
D. van Kaam,56,75,190000,1000,0,3.0,2.0,2,3,0,58.0,180,70,52.0,44.0,47.0,60.0,54.0,55.0,55.0,51.0,60.0,58.0,55.0,64.0,54.0,55.0,75.0,54.0,56.0,48.0,47.0,32.0,46.0,28.0,45.0,64.0,60.0,63.0,38.0,45.0,58.0
F. Fischerauer,56,68,150000,1000,0,3.0,3.0,8,6,4,99.0,174,63,41.0,47.0,45.0,65.0,42.0,56.0,46.0,48.0,61.0,58.0,69.0,66.0,68.0,54.0,81.0,51.0,75.0,45.0,49.0,36.0,49.0,42.0,51.0,58.0,53.0,61.0,51.0,40.0,52.0
A. Hellborg,56,73,190000,1000,0,3.0,2.0,8,6,4,38.0,186,77,44.0,38.0,48.0,65.0,41.0,53.0,39.0,33.0,62.0,55.0,54.0,51.0,56.0,50.0,54.0,55.0,57.0,58.0,71.0,43.0,71.0,49.0,45.0,54.0,43.0,54.0,45.0,51.0,47.0
B. Daniels,56,59,110000,2000,1,2.0,2.0,8,3,12,20.0,180,74,52.0,52.0,39.0,41.0,44.0,55.0,39.0,31.0,29.0,53.0,79.0,76.0,78.0,58.0,67.0,48.0,39.0,68.0,58.0,44.0,48.0,29.0,55.0,49.0,56.0,46.0,45.0,25.0,19.0
Zhou Qiming,56,60,100000,2000,0,3.0,2.0,8,3,17,13.0,177,65,50.0,36.0,49.0,57.0,47.0,45.0,48.0,32.0,52.0,53.0,57.0,73.0,86.0,57.0,86.0,50.0,86.0,56.0,58.0,49.0,52.0,56.0,48.0,41.0,37.0,53.0,55.0,53.0,47.0
D. Miya,56,62,110000,1000,0,2.0,2.0,5,3,1,15.0,186,82,37.0,19.0,63.0,41.0,27.0,25.0,31.0,27.0,37.0,39.0,60.0,58.0,39.0,53.0,45.0,46.0,68.0,61.0,75.0,31.0,52.0,50.0,29.0,31.0,34.0,45.0,45.0,57.0,61.0
M. Nottingham,56,56,70000,1000,0,3.0,2.0,8,3,17,12.0,195,88,41.0,20.0,54.0,48.0,23.0,52.0,27.0,23.0,38.0,53.0,54.0,55.0,43.0,55.0,62.0,32.0,69.0,60.0,69.0,20.0,55.0,57.0,25.0,31.0,32.0,35.0,59.0,62.0,57.0
Y. Wakizaka,56,60,120000,1000,0,3.0,2.0,2,3,4,28.0,177,65,48.0,42.0,31.0,68.0,42.0,59.0,38.0,37.0,59.0,63.0,57.0,59.0,54.0,52.0,55.0,56.0,45.0,55.0,45.0,36.0,41.0,18.0,53.0,53.0,41.0,49.0,31.0,34.0,41.0
M. Tapias,56,64,120000,3000,0,3.0,2.0,6,6,1,4.0,155,72,29.0,24.0,57.0,35.0,32.0,29.0,30.0,29.0,35.0,33.0,64.0,62.0,49.0,51.0,66.0,42.0,73.0,58.0,57.0,23.0,46.0,51.0,31.0,28.0,40.0,43.0,55.0,64.0,63.0
R. Correa,56,70,190000,1000,0,4.0,2.0,8,3,22,11.0,186,70,46.0,58.0,41.0,52.0,44.0,59.0,40.0,38.0,37.0,57.0,69.0,68.0,67.0,55.0,55.0,54.0,48.0,52.0,56.0,35.0,32.0,26.0,57.0,48.0,56.0,49.0,52.0,24.0,23.0
O. Solbakken,56,67,150000,1000,1,3.0,2.0,7,3,24,26.0,186,82,62.0,52.0,32.0,55.0,38.0,57.0,57.0,33.0,44.0,63.0,67.0,62.0,62.0,45.0,64.0,62.0,46.0,64.0,66.0,42.0,35.0,34.0,54.0,47.0,53.0,53.0,32.0,32.0,28.0
A. Koljic,56,68,140000,1000,1,3.0,2.0,8,6,7,13.0,180,68,44.0,27.0,53.0,51.0,24.0,42.0,37.0,28.0,39.0,51.0,69.0,66.0,71.0,45.0,77.0,43.0,62.0,65.0,56.0,23.0,57.0,55.0,36.0,28.0,30.0,38.0,49.0,55.0,57.0
J. Bennett,56,62,100000,2000,0,3.0,2.0,2,6,25,33.0,155,70,53.0,28.0,46.0,48.0,23.0,57.0,57.0,32.0,28.0,45.0,83.0,84.0,80.0,47.0,71.0,28.0,62.0,68.0,40.0,31.0,52.0,51.0,51.0,37.0,39.0,40.0,48.0,54.0,49.0
J. Nieva,56,70,180000,1000,0,3.0,2.0,8,6,2,34.0,155,71,33.0,28.0,41.0,59.0,32.0,46.0,40.0,37.0,56.0,59.0,61.0,62.0,60.0,46.0,70.0,50.0,63.0,60.0,65.0,40.0,60.0,48.0,52.0,48.0,38.0,41.0,56.0,52.0,49.0
H. Salem,56,68,140000,3000,1,3.0,2.0,8,3,7,12.0,180,68,55.0,20.0,46.0,52.0,22.0,55.0,35.0,34.0,48.0,53.0,73.0,71.0,56.0,49.0,76.0,28.0,58.0,57.0,48.0,24.0,50.0,51.0,49.0,44.0,38.0,43.0,52.0,54.0,55.0
E. Sandberg,56,73,170000,1000,0,2.0,2.0,8,6,1,24.0,192,76,27.0,24.0,58.0,44.0,27.0,25.0,23.0,25.0,34.0,42.0,55.0,57.0,44.0,54.0,65.0,39.0,73.0,53.0,67.0,21.0,54.0,54.0,25.0,29.0,35.0,41.0,47.0,55.0,58.0
F. Abo Bakr,56,67,140000,3000,1,3.0,2.0,8,3,1,4.0,183,72,29.0,15.0,53.0,49.0,22.0,30.0,26.0,23.0,35.0,39.0,62.0,49.0,51.0,57.0,66.0,28.0,72.0,58.0,56.0,23.0,50.0,58.0,34.0,36.0,33.0,38.0,55.0,58.0,57.0
T. Tanaka,56,68,160000,1000,0,3.0,2.0,8,3,4,36.0,180,65,45.0,31.0,47.0,58.0,47.0,55.0,36.0,33.0,52.0,61.0,89.0,82.0,55.0,59.0,74.0,53.0,58.0,85.0,56.0,34.0,53.0,47.0,49.0,48.0,38.0,52.0,51.0,51.0,49.0
Zuo Yiteng,56,65,120000,1000,0,2.0,2.0,6,3,17,26.0,155,69,43.0,31.0,57.0,41.0,31.0,41.0,31.0,27.0,31.0,46.0,65.0,64.0,65.0,52.0,65.0,40.0,66.0,69.0,66.0,36.0,64.0,48.0,38.0,37.0,41.0,41.0,68.0,61.0,53.0
W. Fitzgerald,56,66,140000,1000,0,2.0,3.0,8,3,12,16.0,189,73,54.0,47.0,41.0,54.0,41.0,56.0,49.0,42.0,49.0,54.0,72.0,73.0,61.0,52.0,75.0,49.0,52.0,62.0,55.0,44.0,43.0,29.0,48.0,47.0,42.0,54.0,43.0,26.0,29.0
Wei Zhen,56,65,120000,2000,0,2.0,2.0,8,6,1,13.0,189,78,40.0,31.0,51.0,46.0,30.0,34.0,29.0,35.0,41.0,40.0,53.0,59.0,38.0,49.0,49.0,38.0,62.0,50.0,71.0,20.0,48.0,53.0,24.0,32.0,39.0,48.0,56.0,58.0,56.0
A. Hudu,56,69,160000,1000,0,2.0,2.0,8,6,4,20.0,171,65,43.0,47.0,39.0,59.0,36.0,58.0,43.0,40.0,57.0,60.0,72.0,66.0,71.0,46.0,87.0,55.0,70.0,56.0,35.0,41.0,38.0,43.0,56.0,60.0,46.0,56.0,53.0,37.0,42.0
